switch_delay_s,task,level,x_m,feature,value,limit,fatal,reason
1,flat_circle_jump,9,7.68153,gap_m,0.45,0,True,gap crossing needs a jump with forward velocity; no skill in the library has one
1,flat_circle_jump,9,7.77748,gap_m,0.55,0,True,gap crossing needs a jump with forward velocity; no skill in the library has one
1,flat_circle_jump,9,7.87344,gap_m,0.65,0,True,gap crossing needs a jump with forward velocity; no skill in the library has one
1,flat_circle_jump,9,7.96939,gap_m,0.75,0,True,gap crossing needs a jump with forward velocity; no skill in the library has one
1,flat_circle_jump,9,8.06535,gap_m,0.85,0,True,gap crossing needs a jump with forward velocity; no skill in the library has one
1,flat_circle_jump,9,8.1653,gap_m,0.65,0,True,gap crossing needs a jump with forward velocity; no skill in the library has one
1,flat_circle_jump,9,8.26526,gap_m,0.75,0,True,gap crossing needs a jump with forward velocity; no skill in the library has one
1,flat_circle_jump,9,8.35901,gap_m,0.85,0,True,gap crossing needs a jump with forward velocity; no skill in the library has one
1,flat_circle_jump,9,8.45735,gap_m,0.95,0,True,gap crossing needs a jump with forward velocity; no skill in the library has one
1,flat_circle_jump,9,8.49669,width_min_m,0.25,0.31,True,corridor narrower than the body; no squeeze skill exists
1,flat_circle_jump,9,8.5557,gap_m,0.95,0,True,gap crossing needs a jump with forward velocity; no skill in the library has one
1,flat_circle_jump,9,8.5557,width_min_m,0.25,0.31,True,corridor narrower than the body; no squeeze skill exists
1,flat_circle_jump,9,8.65404,gap_m,0.85,0,True,gap crossing needs a jump with forward velocity; no skill in the library has one
1,flat_circle_jump,9,8.65404,width_min_m,0.25,0.31,True,corridor narrower than the body; no squeeze skill exists
1,flat_circle_jump,9,8.75239,gap_m,0.75,0,True,gap crossing needs a jump with forward velocity; no skill in the library has one
1,flat_circle_jump,9,8.75239,width_min_m,0.25,0.31,True,corridor narrower than the body; no squeeze skill exists
1,flat_circle_jump,9,8.85073,gap_m,0.65,0,True,gap crossing needs a jump with forward velocity; no skill in the library has one
1,flat_circle_jump,9,8.85073,width_min_m,0.25,0.31,True,corridor narrower than the body; no squeeze skill exists
1,flat_circle_jump,9,8.96875,gap_m,0.55,0,True,gap crossing needs a jump with forward velocity; no skill in the library has one
1,flat_circle_jump,9,8.96875,width_min_m,0.25,0.31,True,corridor narrower than the body; no squeeze skill exists
1,flat_circle_jump,9,9.06709,gap_m,0.45,0,True,gap crossing needs a jump with forward velocity; no skill in the library has one
1,flat_circle_jump,9,9.06709,width_min_m,0.25,0.31,True,corridor narrower than the body; no squeeze skill exists
1,flat_circle_jump,9,9.16544,gap_m,0.35,0,True,gap crossing needs a jump with forward velocity; no skill in the library has one
1,flat_circle_jump,9,9.16544,width_min_m,0.25,0.31,True,corridor narrower than the body; no squeeze skill exists
1,flat_circle_jump,9,9.18511,gap_m,0.3,0,False,"gap wider than any jump in the library can clear, but narrower than the fore-aft foot span - it may be steppable; FOOT_SPAN_X is CALIBRATION_NEEDED"
1,flat_circle_jump,9,9.26378,gap_m,0.25,0,False,"gap wider than any jump in the library can clear, but narrower than the fore-aft foot span - it may be steppable; FOOT_SPAN_X is CALIBRATION_NEEDED"
1,flat_circle_jump,9,9.26378,width_min_m,0.25,0.31,True,corridor narrower than the body; no squeeze skill exists
1,flat_circle_jump,9,9.36213,gap_m,0.15,0,False,"gap wider than any jump in the library can clear, but narrower than the fore-aft foot span - it may be steppable; FOOT_SPAN_X is CALIBRATION_NEEDED"
1,flat_circle_jump,9,9.36213,width_min_m,0.25,0.31,True,corridor narrower than the body; no squeeze skill exists
1,flat_circle_jump,9,9.46047,gap_m,0.05,0,False,"gap wider than any jump in the library can clear, but narrower than the fore-aft foot span - it may be steppable; FOOT_SPAN_X is CALIBRATION_NEEDED"
1,flat_circle_jump,9,9.46047,width_min_m,0.25,0.31,True,corridor narrower than the body; no squeeze skill exists
1,flat_circle_jump,9,9.55882,gap_m,0.15,0,False,"gap wider than any jump in the library can clear, but narrower than the fore-aft foot span - it may be steppable; FOOT_SPAN_X is CALIBRATION_NEEDED"
1,flat_circle_jump,9,9.55882,width_min_m,0.25,0.31,True,corridor narrower than the body; no squeeze skill exists
1,flat_circle_jump,9,9.65717,gap_m,0.25,0,False,"gap wider than any jump in the library can clear, but narrower than the fore-aft foot span - it may be steppable; FOOT_SPAN_X is CALIBRATION_NEEDED"
1,flat_circle_jump,9,9.65717,width_min_m,0.25,0.31,True,corridor narrower than the body; no squeeze skill exists
1,flat_circle_jump,9,9.75551,gap_m,0.35,0,True,gap crossing needs a jump with forward velocity; no skill in the library has one
1,flat_circle_jump,9,9.75551,width_min_m,0.25,0.31,True,corridor narrower than the body; no squeeze skill exists
1,flat_circle_jump,9,9.85386,gap_m,0.45,0,True,gap crossing needs a jump with forward velocity; no skill in the library has one
1,flat_circle_jump,9,9.85386,width_min_m,0.15,0.31,True,corridor narrower than the body; no squeeze skill exists
1,flat_circle_jump,9,9.9522,gap_m,0.55,0,True,gap crossing needs a jump with forward velocity; no skill in the library has one
1,flat_circle_jump,9,9.9522,width_min_m,0.15,0.31,True,corridor narrower than the body; no squeeze skill exists
1,flat_circle_jump,9,10.0505,gap_m,0.65,0,True,gap crossing needs a jump with forward velocity; no skill in the library has one
1,flat_circle_jump,9,10.0505,width_min_m,0.15,0.31,True,corridor narrower than the body; no squeeze skill exists
1,flat_circle_jump,9,10.1686,gap_m,0.65,0,True,gap crossing needs a jump with forward velocity; no skill in the library has one
1,flat_circle_jump,9,10.1686,width_min_m,0.15,0.31,True,corridor narrower than the body; no squeeze skill exists
1,flat_circle_jump,9,10.259,gap_m,0.4,0,True,gap crossing needs a jump with forward velocity; no skill in the library has one
1,flat_circle_jump,9,10.259,width_min_m,0.15,0.31,True,corridor narrower than the body; no squeeze skill exists
1,flat_circle_jump,9,10.3573,gap_m,0.4,0,True,gap crossing needs a jump with forward velocity; no skill in the library has one
1,flat_circle_jump,9,10.3573,width_min_m,0.15,0.31,True,corridor narrower than the body; no squeeze skill exists
1,flat_circle_jump,9,10.4557,gap_m,0.4,0,True,gap crossing needs a jump with forward velocity; no skill in the library has one
1,flat_circle_jump,9,10.4557,width_min_m,0.15,0.31,True,corridor narrower than the body; no squeeze skill exists
1,flat_circle_jump,9,10.5343,gap_m,0.3,0,False,"gap wider than any jump in the library can clear, but narrower than the fore-aft foot span - it may be steppable; FOOT_SPAN_X is CALIBRATION_NEEDED"
1,flat_circle_jump,9,10.554,gap_m,0.3,0,False,"gap wider than any jump in the library can clear, but narrower than the fore-aft foot span - it may be steppable; FOOT_SPAN_X is CALIBRATION_NEEDED"
1,flat_circle_jump,9,10.554,width_min_m,0.15,0.31,True,corridor narrower than the body; no squeeze skill exists
1,flat_circle_jump,9,10.6523,gap_m,0.2,0,False,"gap wider than any jump in the library can clear, but narrower than the fore-aft foot span - it may be steppable; FOOT_SPAN_X is CALIBRATION_NEEDED"
1,flat_circle_jump,9,10.6523,width_min_m,0.15,0.31,True,corridor narrower than the body; no squeeze skill exists
1,flat_circle_jump,9,10.7506,gap_m,0.1,0,False,"gap wider than any jump in the library can clear, but narrower than the fore-aft foot span - it may be steppable; FOOT_SPAN_X is CALIBRATION_NEEDED"
1,flat_circle_jump,9,10.7506,width_min_m,0.15,0.31,True,corridor narrower than the body; no squeeze skill exists
1,flat_circle_jump,9,10.8686,gap_m,0.1,0,False,"gap wider than any jump in the library can clear, but narrower than the fore-aft foot span - it may be steppable; FOOT_SPAN_X is CALIBRATION_NEEDED"
1,flat_circle_jump,9,10.8686,width_min_m,0.15,0.31,True,corridor narrower than the body; no squeeze skill exists
1,flat_circle_jump,9,10.967,gap_m,0.2,0,False,"gap wider than any jump in the library can clear, but narrower than the fore-aft foot span - it may be steppable; FOOT_SPAN_X is CALIBRATION_NEEDED"
1,flat_circle_jump,9,10.967,width_min_m,0.15,0.31,True,corridor narrower than the body; no squeeze skill exists
1,flat_circle_jump,9,11.0653,gap_m,0.3,0,False,"gap wider than any jump in the library can clear, but narrower than the fore-aft foot span - it may be steppable; FOOT_SPAN_X is CALIBRATION_NEEDED"
1,flat_circle_jump,9,11.0653,width_min_m,0.15,0.31,True,corridor narrower than the body; no squeeze skill exists
1,flat_circle_jump,9,11.1046,gap_m,0.35,0,True,gap crossing needs a jump with forward velocity; no skill in the library has one
1,flat_circle_jump,9,11.1636,gap_m,0.4,0,True,gap crossing needs a jump with forward velocity; no skill in the library has one
1,flat_circle_jump,9,11.1636,width_min_m,0.15,0.31,True,corridor narrower than the body; no squeeze skill exists
1,flat_circle_jump,9,11.2619,gap_m,0.5,0,True,gap crossing needs a jump with forward velocity; no skill in the library has one
1,flat_circle_jump,9,11.2619,width_min_m,0.15,0.31,True,corridor narrower than the body; no squeeze skill exists
1,flat_circle_jump,9,11.3603,gap_m,0.6,0,True,gap crossing needs a jump with forward velocity; no skill in the library has one
1,flat_circle_jump,9,11.3603,width_min_m,0.15,0.31,True,corridor narrower than the body; no squeeze skill exists
1,flat_circle_jump,9,11.4586,gap_m,0.7,0,True,gap crossing needs a jump with forward velocity; no skill in the library has one
1,flat_circle_jump,9,11.4586,width_min_m,0.15,0.31,True,corridor narrower than the body; no squeeze skill exists
1,flat_circle_jump,9,11.55,gap_m,0.75,0,True,gap crossing needs a jump with forward velocity; no skill in the library has one
1,flat_circle_jump,9,11.55,width_min_m,0.15,0.31,True,corridor narrower than the body; no squeeze skill exists
1,flat_circle_jump,9,11.6695,gap_m,0.85,0,True,gap crossing needs a jump with forward velocity; no skill in the library has one
1,flat_circle_jump,9,11.6695,width_min_m,0.15,0.31,True,corridor narrower than the body; no squeeze skill exists
1,flat_circle_jump,9,11.7691,gap_m,0.95,0,True,gap crossing needs a jump with forward velocity; no skill in the library has one
1,flat_circle_jump,9,11.7691,width_min_m,0.15,0.31,True,corridor narrower than the body; no squeeze skill exists
1,flat_circle_jump,9,11.8687,gap_m,1.05,0,True,gap crossing needs a jump with forward velocity; no skill in the library has one
1,flat_circle_jump,9,11.9684,gap_m,1.05,0,True,gap crossing needs a jump with forward velocity; no skill in the library has one
1,flat_circle_jump,9,12.068,gap_m,1,0,True,gap crossing needs a jump with forward velocity; no skill in the library has one
1,flat_circle_jump,9,12.1676,gap_m,0.9,0,True,gap crossing needs a jump with forward velocity; no skill in the library has one
1,flat_circle_jump,9,12.2672,gap_m,0.8,0,True,gap crossing needs a jump with forward velocity; no skill in the library has one
1,flat_circle_jump,9,12.3668,gap_m,0.7,0,True,gap crossing needs a jump with forward velocity; no skill in the library has one
1,flat_circle_jump,9,12.4664,gap_m,0.6,0,True,gap crossing needs a jump with forward velocity; no skill in the library has one
1,flat_circle_jump,9,12.566,gap_m,0.5,0,True,gap crossing needs a jump with forward velocity; no skill in the library has one
1,flat_circle_jump,9,12.6656,gap_m,0.4,0,True,gap crossing needs a jump with forward velocity; no skill in the library has one
1,flat_circle_jump,9,12.7453,gap_m,0.3,0,False,"gap wider than any jump in the library can clear, but narrower than the fore-aft foot span - it may be steppable; FOOT_SPAN_X is CALIBRATION_NEEDED"
1,flat_circle_jump,9,12.7652,gap_m,0.3,0,False,"gap wider than any jump in the library can clear, but narrower than the fore-aft foot span - it may be steppable; FOOT_SPAN_X is CALIBRATION_NEEDED"
1,flat_circle_jump,9,12.8648,gap_m,0.2,0,False,"gap wider than any jump in the library can clear, but narrower than the fore-aft foot span - it may be steppable; FOOT_SPAN_X is CALIBRATION_NEEDED"
1,bump_jump,0,1.275,gap_m,0.05,0,False,"gap wider than any jump in the library can clear, but narrower than the fore-aft foot span - it may be steppable; FOOT_SPAN_X is CALIBRATION_NEEDED"
1,bump_jump,0,1.385,gap_m,0.15,0,False,"gap wider than any jump in the library can clear, but narrower than the fore-aft foot span - it may be steppable; FOOT_SPAN_X is CALIBRATION_NEEDED"
1,bump_jump,0,1.495,gap_m,0.25,0,False,"gap wider than any jump in the library can clear, but narrower than the fore-aft foot span - it may be steppable; FOOT_SPAN_X is CALIBRATION_NEEDED"
1,bump_jump,0,1.65782,gap_m,0.05,0,False,"gap wider than any jump in the library can clear, but narrower than the fore-aft foot span - it may be steppable; FOOT_SPAN_X is CALIBRATION_NEEDED"
1,bump_jump,0,1.75646,gap_m,0.15,0,False,"gap wider than any jump in the library can clear, but narrower than the fore-aft foot span - it may be steppable; FOOT_SPAN_X is CALIBRATION_NEEDED"
1,bump_jump,0,1.8551,gap_m,0.25,0,False,"gap wider than any jump in the library can clear, but narrower than the fore-aft foot span - it may be steppable; FOOT_SPAN_X is CALIBRATION_NEEDED"
1,bump_jump,0,1.95374,gap_m,0.35,0,True,gap crossing needs a jump with forward velocity; no skill in the library has one
1,bump_jump,0,1.9932,width_min_m,0.05,0.31,True,corridor narrower than the body; no squeeze skill exists
1,bump_jump,0,2.05238,gap_m,0.45,0,True,gap crossing needs a jump with forward velocity; no skill in the library has one
1,bump_jump,0,2.05238,width_min_m,0.05,0.31,True,corridor narrower than the body; no squeeze skill exists
1,bump_jump,0,2.15102,gap_m,0.5,0,True,gap crossing needs a jump with forward velocity; no skill in the library has one
1,bump_jump,0,2.15102,width_min_m,0.05,0.31,True,corridor narrower than the body; no squeeze skill exists
1,bump_jump,0,2.26939,gap_m,0.5,0,True,gap crossing needs a jump with forward velocity; no skill in the library has one
1,bump_jump,0,2.26939,width_min_m,0.05,0.31,True,corridor narrower than the body; no squeeze skill exists
1,bump_jump,0,2.36803,gap_m,0.5,0,True,gap crossing needs a jump with forward velocity; no skill in the library has one
1,bump_jump,0,2.36803,width_min_m,0.05,0.31,True,corridor narrower than the body; no squeeze skill exists
1,bump_jump,0,2.45935,gap_m,0.4,0,True,gap crossing needs a jump with forward velocity; no skill in the library has one
1,bump_jump,0,2.45935,width_min_m,0.05,0.31,True,corridor narrower than the body; no squeeze skill exists
1,bump_jump,0,2.55827,gap_m,0.4,0,True,gap crossing needs a jump with forward velocity; no skill in the library has one
1,bump_jump,0,2.55827,width_min_m,0.05,0.31,True,corridor narrower than the body; no squeeze skill exists
1,bump_jump,0,2.65719,gap_m,0.4,0,True,gap crossing needs a jump with forward velocity; no skill in the library has one
1,bump_jump,0,2.65719,width_min_m,0.05,0.31,True,corridor narrower than the body; no squeeze skill exists
1,bump_jump,0,2.73633,gap_m,0.3,0,False,"gap wider than any jump in the library can clear, but narrower than the fore-aft foot span - it may be steppable; FOOT_SPAN_X is CALIBRATION_NEEDED"
1,bump_jump,0,2.75611,gap_m,0.3,0,False,"gap wider than any jump in the library can clear, but narrower than the fore-aft foot span - it may be steppable; FOOT_SPAN_X is CALIBRATION_NEEDED"
1,bump_jump,0,2.75611,width_min_m,0.05,0.31,True,corridor narrower than the body; no squeeze skill exists
1,bump_jump,0,2.85503,gap_m,0.2,0,False,"gap wider than any jump in the library can clear, but narrower than the fore-aft foot span - it may be steppable; FOOT_SPAN_X is CALIBRATION_NEEDED"
1,bump_jump,0,2.85503,width_min_m,0.05,0.31,True,corridor narrower than the body; no squeeze skill exists
1,bump_jump,0,2.95395,gap_m,0.1,0,False,"gap wider than any jump in the library can clear, but narrower than the fore-aft foot span - it may be steppable; FOOT_SPAN_X is CALIBRATION_NEEDED"
1,bump_jump,0,2.95395,width_min_m,0.05,0.31,True,corridor narrower than the body; no squeeze skill exists
1,bump_jump,0,3.05287,gap_m,0.2,0,False,"gap wider than any jump in the library can clear, but narrower than the fore-aft foot span - it may be steppable; FOOT_SPAN_X is CALIBRATION_NEEDED"
1,bump_jump,0,3.05287,width_min_m,0.1,0.31,True,corridor narrower than the body; no squeeze skill exists
1,bump_jump,0,3.15179,gap_m,0.3,0,False,"gap wider than any jump in the library can clear, but narrower than the fore-aft foot span - it may be steppable; FOOT_SPAN_X is CALIBRATION_NEEDED"
1,bump_jump,0,3.15179,width_min_m,0.1,0.31,True,corridor narrower than the body; no squeeze skill exists
1,bump_jump,0,3.19136,gap_m,0.35,0,True,gap crossing needs a jump with forward velocity; no skill in the library has one
1,bump_jump,0,3.25071,gap_m,0.4,0,True,gap crossing needs a jump with forward velocity; no skill in the library has one
1,bump_jump,0,3.25071,width_min_m,0.1,0.31,True,corridor narrower than the body; no squeeze skill exists
1,bump_jump,0,3.36942,gap_m,0.4,0,True,gap crossing needs a jump with forward velocity; no skill in the library has one
1,bump_jump,0,3.36942,width_min_m,0.1,0.31,True,corridor narrower than the body; no squeeze skill exists
1,bump_jump,0,3.46834,gap_m,0.4,0,True,gap crossing needs a jump with forward velocity; no skill in the library has one
1,bump_jump,0,3.46834,width_min_m,0.1,0.31,True,corridor narrower than the body; no squeeze skill exists
1,bump_jump,0,3.56726,gap_m,0.4,0,True,gap crossing needs a jump with forward velocity; no skill in the library has one
1,bump_jump,0,3.56726,width_min_m,0.1,0.31,True,corridor narrower than the body; no squeeze skill exists
1,bump_jump,0,3.66618,gap_m,0.4,0,True,gap crossing needs a jump with forward velocity; no skill in the library has one
1,bump_jump,0,3.66618,width_min_m,0.1,0.31,True,corridor narrower than the body; no squeeze skill exists
1,bump_jump,0,3.75,gap_m,0.4,0,True,gap crossing needs a jump with forward velocity; no skill in the library has one
1,bump_jump,0,3.75,width_min_m,0.1,0.31,True,corridor narrower than the body; no squeeze skill exists
1,bump_jump,0,3.85,gap_m,0.4,0,True,gap crossing needs a jump with forward velocity; no skill in the library has one
1,bump_jump,0,3.85,width_min_m,0.1,0.31,True,corridor narrower than the body; no squeeze skill exists
1,bump_jump,0,3.95,gap_m,0.35,0,True,gap crossing needs a jump with forward velocity; no skill in the library has one
1,bump_jump,0,3.95,width_min_m,0.25,0.31,True,corridor narrower than the body; no squeeze skill exists
1,bump_jump,0,3.99,gap_m,0.3,0,False,"gap wider than any jump in the library can clear, but narrower than the fore-aft foot span - it may be steppable; FOOT_SPAN_X is CALIBRATION_NEEDED"
1,bump_jump,0,4.07,gap_m,0.25,0,False,"gap wider than any jump in the library can clear, but narrower than the fore-aft foot span - it may be steppable; FOOT_SPAN_X is CALIBRATION_NEEDED"
1,bump_jump,0,4.07,width_min_m,0.25,0.31,True,corridor narrower than the body; no squeeze skill exists
1,bump_jump,0,4.17,gap_m,0.15,0,False,"gap wider than any jump in the library can clear, but narrower than the fore-aft foot span - it may be steppable; FOOT_SPAN_X is CALIBRATION_NEEDED"
1,bump_jump,0,4.17,width_min_m,0.25,0.31,True,corridor narrower than the body; no squeeze skill exists
1,bump_jump,0,4.27,gap_m,0.1,0,False,"gap wider than any jump in the library can clear, but narrower than the fore-aft foot span - it may be steppable; FOOT_SPAN_X is CALIBRATION_NEEDED"
1,bump_jump,0,4.27,width_min_m,0.1,0.31,True,corridor narrower than the body; no squeeze skill exists
1,bump_jump,0,4.37,gap_m,0.2,0,False,"gap wider than any jump in the library can clear, but narrower than the fore-aft foot span - it may be steppable; FOOT_SPAN_X is CALIBRATION_NEEDED"
1,bump_jump,0,4.37,width_min_m,0.1,0.31,True,corridor narrower than the body; no squeeze skill exists
1,bump_jump,0,4.47,gap_m,0.3,0,False,"gap wider than any jump in the library can clear, but narrower than the fore-aft foot span - it may be steppable; FOOT_SPAN_X is CALIBRATION_NEEDED"
1,bump_jump,0,4.47,width_min_m,0.1,0.31,True,corridor narrower than the body; no squeeze skill exists
1,bump_jump,0,4.49,gap_m,0.35,0,True,gap crossing needs a jump with forward velocity; no skill in the library has one
1,bump_jump,0,4.57,gap_m,0.4,0,True,gap crossing needs a jump with forward velocity; no skill in the library has one
1,bump_jump,0,4.57,width_min_m,0.1,0.31,True,corridor narrower than the body; no squeeze skill exists
1,bump_jump,0,4.67,gap_m,0.4,0,True,gap crossing needs a jump with forward velocity; no skill in the library has one
1,bump_jump,0,4.67,width_min_m,0.1,0.31,True,corridor narrower than the body; no squeeze skill exists
1,bump_jump,0,4.77,gap_m,0.4,0,True,gap crossing needs a jump with forward velocity; no skill in the library has one
1,bump_jump,0,4.77,width_min_m,0.1,0.31,True,corridor narrower than the body; no squeeze skill exists
1,bump_jump,0,4.87,gap_m,0.4,0,True,gap crossing needs a jump with forward velocity; no skill in the library has one
1,bump_jump,0,4.87,width_min_m,0.1,0.31,True,corridor narrower than the body; no squeeze skill exists
1,bump_jump,0,4.97,gap_m,0.4,0,True,gap crossing needs a jump with forward velocity; no skill in the library has one
1,bump_jump,0,4.97,width_min_m,0.1,0.31,True,corridor narrower than the body; no squeeze skill exists
1,bump_jump,0,5.05982,gap_m,0.4,0,True,gap crossing needs a jump with forward velocity; no skill in the library has one
1,bump_jump,0,5.05982,width_min_m,0.1,0.31,True,corridor narrower than the body; no squeeze skill exists
1,bump_jump,0,5.15953,gap_m,0.4,0,True,gap crossing needs a jump with forward velocity; no skill in the library has one
1,bump_jump,0,5.15953,width_min_m,0.1,0.31,True,corridor narrower than the body; no squeeze skill exists
1,bump_jump,0,5.25923,gap_m,0.35,0,True,gap crossing needs a jump with forward velocity; no skill in the library has one
1,bump_jump,0,5.25923,width_min_m,0.25,0.31,True,corridor narrower than the body; no squeeze skill exists
1,bump_jump,0,5.27918,gap_m,0.3,0,False,"gap wider than any jump in the library can clear, but narrower than the fore-aft foot span - it may be steppable; FOOT_SPAN_X is CALIBRATION_NEEDED"
1,bump_jump,0,5.35894,gap_m,0.25,0,False,"gap wider than any jump in the library can clear, but narrower than the fore-aft foot span - it may be steppable; FOOT_SPAN_X is CALIBRATION_NEEDED"
1,bump_jump,0,5.35894,width_min_m,0.25,0.31,True,corridor narrower than the body; no squeeze skill exists
1,bump_jump,0,5.45865,gap_m,0.15,0,False,"gap wider than any jump in the library can clear, but narrower than the fore-aft foot span - it may be steppable; FOOT_SPAN_X is CALIBRATION_NEEDED"
1,bump_jump,0,5.45865,width_min_m,0.25,0.31,True,corridor narrower than the body; no squeeze skill exists
1,bump_jump,0,5.55835,gap_m,0.1,0,False,"gap wider than any jump in the library can clear, but narrower than the fore-aft foot span - it may be steppable; FOOT_SPAN_X is CALIBRATION_NEEDED"
1,bump_jump,0,5.55835,width_min_m,0.25,0.31,True,corridor narrower than the body; no squeeze skill exists
1,bump_jump,0,5.65806,gap_m,0.2,0,False,"gap wider than any jump in the library can clear, but narrower than the fore-aft foot span - it may be steppable; FOOT_SPAN_X is CALIBRATION_NEEDED"
1,bump_jump,0,5.75776,gap_m,0.3,0,False,"gap wider than any jump in the library can clear, but narrower than the fore-aft foot span - it may be steppable; FOOT_SPAN_X is CALIBRATION_NEEDED"
1,bump_jump,0,5.79764,gap_m,0.35,0,True,gap crossing needs a jump with forward velocity; no skill in the library has one
1,bump_jump,0,5.83753,width_min_m,0.15,0.31,True,corridor narrower than the body; no squeeze skill exists
1,bump_jump,0,5.85747,gap_m,0.35,0,True,gap crossing needs a jump with forward velocity; no skill in the library has one
1,bump_jump,0,5.85747,width_min_m,0.15,0.31,True,corridor narrower than the body; no squeeze skill exists
1,bump_jump,0,5.95717,gap_m,0.35,0,True,gap crossing needs a jump with forward velocity; no skill in the library has one
1,bump_jump,0,5.95717,width_min_m,0.15,0.31,True,corridor narrower than the body; no squeeze skill exists
1,bump_jump,0,6.05688,gap_m,0.35,0,True,gap crossing needs a jump with forward velocity; no skill in the library has one
1,bump_jump,0,6.05688,width_min_m,0.15,0.31,True,corridor narrower than the body; no squeeze skill exists
1,bump_jump,0,6.15658,gap_m,0.35,0,True,gap crossing needs a jump with forward velocity; no skill in the library has one
1,bump_jump,0,6.15658,width_min_m,0.15,0.31,True,corridor narrower than the body; no squeeze skill exists
1,bump_jump,0,6.25629,gap_m,0.35,0,True,gap crossing needs a jump with forward velocity; no skill in the library has one
1,bump_jump,0,6.25629,width_min_m,0.15,0.31,True,corridor narrower than the body; no squeeze skill exists
1,bump_jump,0,6.36,gap_m,0.35,0,True,gap crossing needs a jump with forward velocity; no skill in the library has one
1,bump_jump,0,6.36,width_min_m,0.15,0.31,True,corridor narrower than the body; no squeeze skill exists
1,bump_jump,0,6.46,gap_m,0.35,0,True,gap crossing needs a jump with forward velocity; no skill in the library has one
1,bump_jump,0,6.46,width_min_m,0.15,0.31,True,corridor narrower than the body; no squeeze skill exists
1,bump_jump,0,6.54,gap_m,0.3,0,False,"gap wider than any jump in the library can clear, but narrower than the fore-aft foot span - it may be steppable; FOOT_SPAN_X is CALIBRATION_NEEDED"
1,bump_jump,0,6.56,gap_m,0.3,0,False,"gap wider than any jump in the library can clear, but narrower than the fore-aft foot span - it may be steppable; FOOT_SPAN_X is CALIBRATION_NEEDED"
1,bump_jump,0,6.56,width_min_m,0.15,0.31,True,corridor narrower than the body; no squeeze skill exists
1,bump_jump,0,6.66,gap_m,0.2,0,False,"gap wider than any jump in the library can clear, but narrower than the fore-aft foot span - it may be steppable; FOOT_SPAN_X is CALIBRATION_NEEDED"
1,bump_jump,0,6.66,width_min_m,0.15,0.31,True,corridor narrower than the body; no squeeze skill exists
1,bump_jump,0,6.76,gap_m,0.1,0,False,"gap wider than any jump in the library can clear, but narrower than the fore-aft foot span - it may be steppable; FOOT_SPAN_X is CALIBRATION_NEEDED"
1,bump_jump,0,6.76,width_min_m,0.15,0.31,True,corridor narrower than the body; no squeeze skill exists
1,bump_jump,0,6.86,gap_m,0.05,0,False,"gap wider than any jump in the library can clear, but narrower than the fore-aft foot span - it may be steppable; FOOT_SPAN_X is CALIBRATION_NEEDED"
1,bump_jump,0,6.86,width_min_m,0.15,0.31,True,corridor narrower than the body; no squeeze skill exists
1,bump_jump,0,6.96,gap_m,0.15,0,False,"gap wider than any jump in the library can clear, but narrower than the fore-aft foot span - it may be steppable; FOOT_SPAN_X is CALIBRATION_NEEDED"
1,bump_jump,0,7.06,gap_m,0.25,0,False,"gap wider than any jump in the library can clear, but narrower than the fore-aft foot span - it may be steppable; FOOT_SPAN_X is CALIBRATION_NEEDED"
1,bump_jump,0,7.14,gap_m,0.35,0,True,gap crossing needs a jump with forward velocity; no skill in the library has one
1,bump_jump,0,7.16,gap_m,0.35,0,True,gap crossing needs a jump with forward velocity; no skill in the library has one
1,bump_jump,0,7.24,width_min_m,0.15,0.31,True,corridor narrower than the body; no squeeze skill exists
1,bump_jump,0,7.26,gap_m,0.45,0,True,gap crossing needs a jump with forward velocity; no skill in the library has one
1,bump_jump,0,7.26,width_min_m,0.15,0.31,True,corridor narrower than the body; no squeeze skill exists
1,bump_jump,0,7.36,gap_m,0.45,0,True,gap crossing needs a jump with forward velocity; no skill in the library has one
1,bump_jump,0,7.36,width_min_m,0.15,0.31,True,corridor narrower than the body; no squeeze skill exists
1,bump_jump,0,7.46,gap_m,0.45,0,True,gap crossing needs a jump with forward velocity; no skill in the library has one
1,bump_jump,0,7.46,width_min_m,0.15,0.31,True,corridor narrower than the body; no squeeze skill exists
1,bump_jump,0,7.56,gap_m,0.45,0,True,gap crossing needs a jump with forward velocity; no skill in the library has one
1,bump_jump,0,7.56,width_min_m,0.15,0.31,True,corridor narrower than the body; no squeeze skill exists
1,bump_jump,0,7.65984,gap_m,0.4,0,True,gap crossing needs a jump with forward velocity; no skill in the library has one
1,bump_jump,0,7.65984,width_min_m,0.15,0.31,True,corridor narrower than the body; no squeeze skill exists
1,bump_jump,0,7.75956,gap_m,0.4,0,True,gap crossing needs a jump with forward velocity; no skill in the library has one
1,bump_jump,0,7.75956,width_min_m,0.15,0.31,True,corridor narrower than the body; no squeeze skill exists
1,bump_jump,0,7.85929,gap_m,0.4,0,True,gap crossing needs a jump with forward velocity; no skill in the library has one
1,bump_jump,0,7.85929,width_min_m,0.15,0.31,True,corridor narrower than the body; no squeeze skill exists
1,bump_jump,0,7.93907,gap_m,0.3,0,False,"gap wider than any jump in the library can clear, but narrower than the fore-aft foot span - it may be steppable; FOOT_SPAN_X is CALIBRATION_NEEDED"
1,bump_jump,0,7.95902,gap_m,0.3,0,False,"gap wider than any jump in the library can clear, but narrower than the fore-aft foot span - it may be steppable; FOOT_SPAN_X is CALIBRATION_NEEDED"
